Time,Metric,Value,Seed,Component
403750.000000,ResponseTime,4.255523,123456789,P
403750.000000,ResponseTime,15.156769,123456789,System
403750.000000,Population,8.789266,123456789,A
403750.000000,Population,4.274582,123456789,B
403750.000000,Population,5.099687,123456789,P
403750.000000,Population,18.163550,123456789,System
403750.000000,Throughput,3.595133,123456789,A
403750.000000,Throughput,1.198378,123456789,B
403750.000000,Throughput,1.198355,123456789,P
403750.000000,Throughput,1.198355,123456789,System
403750.000000,Utilization,0.897755,123456789,A
403750.000000,Utilization,0.879292,123456789,B
403750.000000,Utilization,0.836834,123456789,P
403750.000000,Utilization,0.997987,123456789,System
403750.000000,WaitTime,2.195054,123456789,A
403750.000000,WaitTime,2.767003,123456789,B
403750.000000,WaitTime,3.557212,123456789,P
404000.000000,ResponseTime,2.444165,123456789,A
404000.000000,ResponseTime,3.567106,123456789,B
404000.000000,ResponseTime,4.254813,123456789,P
404000.000000,ResponseTime,15.154477,123456789,System
404000.000000,Population,8.787139,123456789,A
404000.000000,Population,4.274780,123456789,B
404000.000000,Population,5.098840,123456789,P
404000.000000,Population,18.160751,123456789,System
404000.000000,Throughput,3.595126,123456789,A
404000.000000,Throughput,1.198389,123456789,B
404000.000000,Throughput,1.198369,123456789,P
404000.000000,Throughput,1.198361,123456789,System
404000.000000,Utilization,0.897727,123456789,A
404000.000000,Utilization,0.879290,123456789,B
404000.000000,Utilization,0.836803,123456789,P
404000.000000,Utilization,0.997986,123456789,System
404000.000000,WaitTime,2.194460,123456789,A
404000.000000,WaitTime,2.767231,123456789,B
404000.000000,WaitTime,3.556529,123456789,P
404250.000000,ResponseTime,2.443672,123456789,A
404250.000000,ResponseTime,3.566868,123456789,B
404250.000000,ResponseTime,4.253543,123456789,P
404250.000000,ResponseTime,15.151513,123456789,System
404250.000000,Population,8.785596,123456789,A
404250.000000,Population,4.274676,123456789,B
404250.000000,Population,5.097678,123456789,P
404250.000000,Population,18.157953,123456789,System
404250.000000,Throughput,3.595233,123456789,A
404250.000000,Throughput,1.198422,123456789,B
404250.000000,Throughput,1.198385,123456789,P
404250.000000,Throughput,1.198385,123456789,System
404250.000000,Utilization,0.897754,123456789,A
404250.000000,Utilization,0.879302,123456789,B
404250.000000,Utilization,0.836784,123456789,P
404250.000000,Utilization,0.997987,123456789,System
404250.000000,WaitTime,2.193966,123456789,A
404250.000000,WaitTime,2.767025,123456789,B
404250.000000,WaitTime,3.555307,123456789,P
404500.000000,ResponseTime,2.443310,123456789,A
404500.000000,ResponseTime,3.566828,123456789,B
404500.000000,ResponseTime,4.252219,123456789,P
404500.000000,ResponseTime,15.148972,123456789,System
404500.000000,Population,8.784144,123456789,A
404500.000000,Population,4.274471,123456789,B
404500.000000,Population,5.095830,123456789,P
404500.000000,Population,18.154445,123456789,System
404500.000000,Throughput,3.595182,123456789,A
404500.000000,Throughput,1.198396,123456789,B
404500.000000,Throughput,1.198393,123456789,P
404500.000000,Throughput,1.198393,123456789,System
404500.000000,Utilization,0.897738,123456789,A
404500.000000,Utilization,0.879307,123456789,B
404500.000000,Utilization,0.836721,123456789,P
404500.000000,Utilization,0.997988,123456789,System
404500.000000,WaitTime,2.193604,123456789,A
404500.000000,WaitTime,2.766974,123456789,B
404500.000000,WaitTime,3.554016,123456789,P
404750.000000,ResponseTime,2.442671,123456789,A
404750.000000,ResponseTime,3.566925,123456789,B
404750.000000,ResponseTime,4.251720,123456789,P
404750.000000,ResponseTime,15.146683,123456789,System
404750.000000,Population,8.781457,123456789,A
404750.000000,Population,4.274397,123456789,B
404750.000000,Population,5.094994,123456789,P
404750.000000,Population,18.150852,123456789,System
404750.000000,Throughput,3.595022,123456789,A
404750.000000,Throughput,1.198342,123456789,B
404750.000000,Throughput,1.198335,123456789,P
404750.000000,Throughput,1.198335,123456789,System
404750.000000,Utilization,0.897713,123456789,A
404750.000000,Utilization,0.879304,123456789,B
404750.000000,Utilization,0.836719,123456789,P
404750.000000,Utilization,0.997987,123456789,System
404750.000000,WaitTime,2.192961,123456789,A
404750.000000,WaitTime,2.767028,123456789,B
404750.000000,WaitTime,3.553490,123456789,P
405000.000000,ResponseTime,2.442287,123456789,A
405000.000000,ResponseTime,3.567370,123456789,B
405000.000000,ResponseTime,4.250870,123456789,P
405000.000000,ResponseTime,15.145133,123456789,System
405000.000000,Population,8.779775,123456789,A
405000.000000,Population,4.274801,123456789,B
405000.000000,Population,5.093805,123456789,P
405000.000000,Population,18.148390,123456789,System
405000.000000,Throughput,3.594899,123456789,A
405000.000000,Throughput,1.198306,123456789,B
405000.000000,Throughput,1.198286,123456789,P
405000.000000,Throughput,1.198286,123456789,System
405000.000000,Utilization,0.897700,123456789,A
405000.000000,Utilization,0.879323,123456789,B
405000.000000,Utilization,0.836692,123456789,P
405000.000000,Utilization,0.997991,123456789,System
405000.000000,WaitTime,2.192572,123456789,A
405000.000000,WaitTime,2.767413,123456789,B
405000.000000,WaitTime,3.552637,123456789,P
405250.000000,ResponseTime,2.441668,123456789,A
405250.000000,ResponseTime,3.567163,123456789,B
405250.000000,ResponseTime,4.249690,123456789,P
405250.000000,ResponseTime,15.141891,123456789,System
405250.000000,Population,8.777260,123456789,A
405250.000000,Population,4.274482,123456789,B
405250.000000,Population,5.092203,123456789,P
405250.000000,Population,18.143938,123456789,System
405250.000000,Throughput,3.594781,123456789,A
405250.000000,Throughput,1.198255,123456789,B
405250.000000,Throughput,1.198253,123456789,P
405250.000000,Throughput,1.198253,123456789,System
405250.000000,Utilization,0.897671,123456789,A
405250.000000,Utilization,0.879303,123456789,B
405250.000000,Utilization,0.836631,123456789,P
405250.000000,Utilization,0.997991,123456789,System
405250.000000,WaitTime,2.191952,123456789,A
405250.000000,WaitTime,2.767221,123456789,B
405250.000000,WaitTime,3.551481,123456789,P
405500.000000,ResponseTime,2.442174,123456789,A
405500.000000,ResponseTime,3.567453,123456789,B
405500.000000,ResponseTime,4.248555,123456789,P
405500.000000,ResponseTime,15.142580,123456789,System
405500.000000,Population,8.779385,123456789,A
405500.000000,Population,4.275030,123456789,B
405500.000000,Population,5.091005,123456789,P
405500.000000,Population,18.145415,123456789,System
405500.000000,Throughput,3.594905,123456789,A
405500.000000,Throughput,1.198296,123456789,B
405500.000000,Throughput,1.198291,123456789,P
405500.000000,Throughput,1.198291,123456789,System
405500.000000,Utilization,0.897722,123456789,A
405500.000000,Utilization,0.879340,123456789,B
405500.000000,Utilization,0.836626,123456789,P
405500.000000,Utilization,0.997993,123456789,System
405500.000000,WaitTime,2.192453,123456789,A
405500.000000,WaitTime,2.767509,123456789,B
405500.000000,WaitTime,3.550372,123456789,P
405750.000000,ResponseTime,2.442809,123456789,A
405750.000000,ResponseTime,3.567600,123456789,B
405750.000000,ResponseTime,4.247530,123456789,P
405750.000000,ResponseTime,15.143605,123456789,System
405750.000000,Population,8.781935,123456789,A
405750.000000,Population,4.275232,123456789,B
405750.000000,Population,5.089930,123456789,P
405750.000000,Population,18.147097,123456789,System
405750.000000,Throughput,3.595014,123456789,A
405750.000000,Throughput,1.198339,123456789,B
405750.000000,Throughput,1.198327,123456789,P
405750.000000,Throughput,1.198327,123456789,System
405750.000000,Utilization,0.897770,123456789,A
405750.000000,Utilization,0.879362,123456789,B
405750.000000,Utilization,0.836610,123456789,P
405750.000000,Utilization,0.997994,123456789,System
405750.000000,WaitTime,2.193083,123456789,A
405750.000000,WaitTime,2.767659,123456789,B
405750.000000,WaitTime,3.549382,123456789,P
406000.000000,ResponseTime,2.442622,123456789,A
406000.000000,ResponseTime,3.567293,123456789,B
406000.000000,ResponseTime,4.247535,123456789,P
406000.000000,ResponseTime,15.142724,123456789,System
406000.000000,Population,8.781213,123456789,A
406000.000000,Population,4.274804,123456789,B
406000.000000,Population,5.089935,123456789,P
406000.000000,Population,18.145955,123456789,System
406000.000000,Throughput,3.594995,123456789,A
406000.000000,Throughput,1.198333,123456789,B
406000.000000,Throughput,1.198325,123456789,P
406000.000000,Throughput,1.198325,123456789,System
406000.000000,Utilization,0.897770,123456789,A
406000.000000,Utilization,0.879354,123456789,B
406000.000000,Utilization,0.836605,123456789,P
406000.000000,Utilization,0.997995,123456789,System
406000.000000,WaitTime,2.192894,123456789,A
406000.000000,WaitTime,2.767362,123456789,B
406000.000000,WaitTime,3.549393,123456789,P
406250.000000,ResponseTime,2.442274,123456789,A
406250.000000,ResponseTime,3.566896,123456789,B
406250.000000,ResponseTime,4.247820,123456789,P
406250.000000,ResponseTime,15.141476,123456789,System
406250.000000,Population,8.779642,123456789,A
406250.000000,Population,4.274380,123456789,B
406250.000000,Population,5.090059,123456789,P
406250.000000,Population,18.144052,123456789,System
406250.000000,Throughput,3.594858,123456789,A
406250.000000,Throughput,1.198284,123456789,B
406250.000000,Throughput,1.198270,123456789,P
406250.000000,Throughput,1.198267,123456789,System
406250.000000,Utilization,0.897750,123456789,A
406250.000000,Utilization,0.879330,123456789,B
406250.000000,Utilization,0.836597,123456789,P
406250.000000,Utilization,0.997995,123456789,System
406250.000000,WaitTime,2.192543,123456789,A
406250.000000,WaitTime,2.766999,123456789,B
406250.000000,WaitTime,3.549657,123456789,P
406500.000000,ResponseTime,2.442034,123456789,A
406500.000000,ResponseTime,3.567162,123456789,B
406500.000000,ResponseTime,4.247877,123456789,P
406500.000000,ResponseTime,15.141158,123456789,System
406500.000000,Population,8.778622,123456789,A
406500.000000,Population,4.274427,123456789,B
406500.000000,Population,5.090186,123456789,P
406500.000000,Population,18.143234,123456789,System
406500.000000,Throughput,3.594800,123456789,A
406500.000000,Throughput,1.198271,123456789,B
406500.000000,Throughput,1.198256,123456789,P
406500.000000,Throughput,1.198253,123456789,System
406500.000000,Utilization,0.897754,123456789,A
406500.000000,Utilization,0.879332,123456789,B
406500.000000,Utilization,0.836618,123456789,P
406500.000000,Utilization,0.997998,123456789,System
406500.000000,WaitTime,2.192297,123456789,A
406500.000000,WaitTime,2.767231,123456789,B
406500.000000,WaitTime,3.549696,123456789,P
406750.000000,ResponseTime,2.442107,123456789,A
406750.000000,ResponseTime,3.567719,123456789,B
406750.000000,ResponseTime,4.250035,123456789,P
406750.000000,ResponseTime,15.144107,123456789,System
406750.000000,Population,8.779161,123456789,A
406750.000000,Population,4.275371,123456789,B
406750.000000,Population,5.092850,123456789,P
406750.000000,Population,18.147390,123456789,System
406750.000000,Throughput,3.594911,123456789,A
406750.000000,Throughput,1.198316,123456789,B
406750.000000,Throughput,1.198277,123456789,P
406750.000000,Throughput,1.198277,123456789,System
406750.000000,Utilization,0.897795,123456789,A
406750.000000,Utilization,0.879364,123456789,B
406750.000000,Utilization,0.836663,123456789,P
406750.000000,Utilization,0.997999,123456789,System
406750.000000,WaitTime,2.192367,123456789,A
406750.000000,WaitTime,2.767772,123456789,B
406750.000000,WaitTime,3.551826,123456789,P
407000.000000,ResponseTime,2.441315,123456789,A
407000.000000,ResponseTime,3.567423,123456789,B
407000.000000,ResponseTime,4.250593,123456789,P
407000.000000,ResponseTime,15.142025,123456789,System
407000.000000,Population,8.776158,123456789,A
407000.000000,Population,4.274817,123456789,B
407000.000000,Population,5.093883,123456789,P
407000.000000,Population,18.144854,123456789,System
407000.000000,Throughput,3.594840,123456789,A
407000.000000,Throughput,1.198292,123456789,B
407000.000000,Throughput,1.198256,123456789,P
407000.000000,Throughput,1.198253,123456789,System
407000.000000,Utilization,0.897749,123456789,A
407000.000000,Utilization,0.879329,123456789,B
407000.000000,Utilization,0.836686,123456789,P
407000.000000,Utilization,0.998001,123456789,System
407000.000000,WaitTime,2.191584,123456789,A
407000.000000,WaitTime,2.767481,123456789,B
407000.000000,WaitTime,3.552369,123456789,P
407250.000000,ResponseTime,2.440475,123456789,A
407250.000000,ResponseTime,3.567308,123456789,B
407250.000000,ResponseTime,4.251463,123456789,P
407250.000000,ResponseTime,15.140244,123456789,System
407250.000000,Population,8.772756,123456789,A
407250.000000,Population,4.274685,123456789,B
407250.000000,Population,5.094197,123456789,P
407250.000000,Population,18.141606,123456789,System
407250.000000,Throughput,3.594691,123456789,A
407250.000000,Throughput,1.198225,123456789,B
407250.000000,Throughput,1.198222,123456789,P
407250.000000,Throughput,1.198222,123456789,System
407250.000000,Utilization,0.897697,123456789,A
407250.000000,Utilization,0.879331,123456789,B
407250.000000,Utilization,0.836682,123456789,P
407250.000000,Utilization,0.997998,123456789,System
407250.000000,WaitTime,2.190747,123456789,A
407250.000000,WaitTime,2.767356,123456789,B
407250.000000,WaitTime,3.553193,123456789,P
407500.000000,ResponseTime,2.441318,123456789,A
407500.000000,ResponseTime,3.568109,123456789,B
407500.000000,ResponseTime,4.252848,123456789,P
407500.000000,ResponseTime,15.144809,123456789,System
407500.000000,Population,8.776260,123456789,A
407500.000000,Population,4.275733,123456789,B
407500.000000,Population,5.096215,123456789,P
407500.000000,Population,18.148184,123456789,System
407500.000000,Throughput,3.594849,123456789,A
407500.000000,Throughput,1.198302,123456789,B
407500.000000,Throughput,1.198260,123456789,P
407500.000000,Throughput,1.198250,123456789,System
407500.000000,Utilization,0.897738,123456789,A
407500.000000,Utilization,0.879365,123456789,B
407500.000000,Utilization,0.836728,123456789,P
407500.000000,Utilization,0.998002,123456789,System
407500.000000,WaitTime,2.191591,123456789,A
407500.000000,WaitTime,2.768104,123456789,B
407500.000000,WaitTime,3.554578,123456789,P
407750.000000,ResponseTime,2.441347,123456789,A
407750.000000,ResponseTime,3.568431,123456789,B
407750.000000,ResponseTime,4.252902,123456789,P
407750.000000,ResponseTime,15.145372,123456789,System
407750.000000,Population,8.776242,123456789,A
407750.000000,Population,4.276040,123456789,B
407750.000000,Population,5.096151,123456789,P
407750.000000,Population,18.148439,123456789,System
407750.000000,Throughput,3.594833,123456789,A
407750.000000,Throughput,1.198278,123456789,B
407750.000000,Throughput,1.198261,123456789,P
407750.000000,Throughput,1.198261,123456789,System
407750.000000,Utilization,0.897776,123456789,A
407750.000000,Utilization,0.879377,123456789,B
407750.000000,Utilization,0.836732,123456789,P
407750.000000,Utilization,0.998004,123456789,System
407750.000000,WaitTime,2.191607,123456789,A
407750.000000,WaitTime,2.768380,123456789,B
407750.000000,WaitTime,3.554621,123456789,P
408000.000000,ResponseTime,2.441778,123456789,A
408000.000000,ResponseTime,3.568522,123456789,B
408000.000000,ResponseTime,4.252699,123456789,P
408000.000000,ResponseTime,15.146658,123456789,System
408000.000000,Population,8.777955,123456789,A
408000.000000,Population,4.276233,123456789,B
408000.000000,Population,5.095942,123456789,P
408000.000000,Population,18.150131,123456789,System
408000.000000,Throughput,3.594895,123456789,A
408000.000000,Throughput,1.198301,123456789,B
408000.000000,Throughput,1.198279,123456789,P
408000.000000,Throughput,1.198279,123456789,System
408000.000000,Utilization,0.897811,123456789,A
408000.000000,Utilization,0.879378,123456789,B
408000.000000,Utilization,0.836734,123456789,P
408000.000000,Utilization,0.998005,123456789,System
408000.000000,WaitTime,2.192033,123456789,A
408000.000000,WaitTime,2.768473,123456789,B
408000.000000,WaitTime,3.554425,123456789,P
408250.000000,ResponseTime,2.441471,123456789,A
408250.000000,ResponseTime,3.568205,123456789,B
408250.000000,ResponseTime,4.251727,123456789,P
408250.000000,ResponseTime,15.144374,123456789,System
408250.000000,Population,8.776756,123456789,A
408250.000000,Population,4.275742,123456789,B
408250.000000,Population,5.094772,123456789,P
408250.000000,Population,18.147269,123456789,System
408250.000000,Throughput,3.594863,123456789,A
408250.000000,Throughput,1.198288,123456789,B
408250.000000,Throughput,1.198283,123456789,P
408250.000000,Throughput,1.198283,123456789,System
408250.000000,Utilization,0.897787,123456789,A
408250.000000,Utilization,0.879353,123456789,B
408250.000000,Utilization,0.836739,123456789,P
408250.000000,Utilization,0.998000,123456789,System
408250.000000,WaitTime,2.191730,123456789,A
408250.000000,WaitTime,2.768173,123456789,B
408250.000000,WaitTime,3.553446,123456789,P
408500.000000,ResponseTime,2.440950,123456789,A
408500.000000,ResponseTime,3.567577,123456789,B
408500.000000,ResponseTime,4.250598,123456789,P
408500.000000,ResponseTime,15.141066,123456789,System
408500.000000,Population,8.774596,123456789,A
408500.000000,Population,4.274891,123456789,B
408500.000000,Population,5.093229,123456789,P
408500.000000,Population,18.142716,123456789,System
408500.000000,Throughput,3.594747,123456789,A
408500.000000,Throughput,1.198250,123456789,B
408500.000000,Throughput,1.198233,123456789,P
408500.000000,Throughput,1.198233,123456789,System
408500.000000,Utilization,0.897772,123456789,A
408500.000000,Utilization,0.879336,123456789,B
408500.000000,Utilization,0.836695,123456789,P
408500.000000,Utilization,0.998001,123456789,System
408500.000000,WaitTime,2.191204,123456789,A
408500.000000,WaitTime,2.767565,123456789,B
408500.000000,WaitTime,3.552329,123456789,P
408750.000000,ResponseTime,2.440107,123456789,A
408750.000000,ResponseTime,3.567809,123456789,B
408750.000000,ResponseTime,4.249756,123456789,P
408750.000000,ResponseTime,15.137932,123456789,System
408750.000000,Population,8.771302,123456789,A
408750.000000,Population,4.275011,123456789,B
408750.000000,Population,5.092095,123456789,P
408750.000000,Population,18.138398,123456789,System
408750.000000,Throughput,3.594637,123456789,A
408750.000000,Throughput,1.198214,123456789,B
408750.000000,Throughput,1.198207,123456789,P
408750.000000,Throughput,1.198204,123456789,System
408750.000000,Utilization,0.897721,123456789,A
408750.000000,Utilization,0.879319,123456789,B
408750.000000,Utilization,0.836663,123456789,P
408750.000000,Utilization,0.997994,123456789,System
408750.000000,WaitTime,2.190368,123456789,A
408750.000000,WaitTime,2.767803,123456789,B
408750.000000,WaitTime,3.551496,123456789,P
409000.000000,ResponseTime,2.440053,123456789,A
409000.000000,ResponseTime,3.567411,123456789,B
409000.000000,ResponseTime,4.249258,123456789,P
409000.000000,ResponseTime,15.136918,123456789,System
409000.000000,Population,8.771044,123456789,A
409000.000000,Population,4.274598,123456789,B
409000.000000,Population,5.091412,123456789,P
409000.000000,Population,18.137037,123456789,System
409000.000000,Throughput,3.594601,123456789,A
409000.000000,Throughput,1.198205,123456789,B
409000.000000,Throughput,1.198188,123456789,P
409000.000000,Throughput,1.198183,123456789,System
409000.000000,Utilization,0.897733,123456789,A
409000.000000,Utilization,0.879298,123456789,B
409000.000000,Utilization,0.836671,123456789,P
409000.000000,Utilization,0.997988,123456789,System
409000.000000,WaitTime,2.190309,123456789,A
409000.000000,WaitTime,2.767449,123456789,B
409000.000000,WaitTime,3.550979,123456789,P
409250.000000,ResponseTime,2.439704,123456789,A
409250.000000,ResponseTime,3.567107,123456789,B
409250.000000,ResponseTime,4.248126,123456789,P
409250.000000,ResponseTime,15.134315,123456789,System
409250.000000,Population,8.769451,123456789,A
409250.000000,Population,4.273986,123456789,B
409250.000000,Population,5.089874,123456789,P
409250.000000,Population,18.133305,123456789,System
409250.000000,Throughput,3.594468,123456789,A
409250.000000,Throughput,1.198162,123456789,B
409250.000000,Throughput,1.198143,123456789,P
409250.000000,Throughput,1.198141,123456789,System
409250.000000,Utilization,0.897707,123456789,A
409250.000000,Utilization,0.879266,123456789,B
409250.000000,Utilization,0.836614,123456789,P
409250.000000,Utilization,0.997985,123456789,System
409250.000000,WaitTime,2.189958,123456789,A
409250.000000,WaitTime,2.767148,123456789,B
409250.000000,WaitTime,3.549870,123456789,P
409500.000000,ResponseTime,2.439996,123456789,A
409500.000000,ResponseTime,3.567167,123456789,B
409500.000000,ResponseTime,4.246708,123456789,P
409500.000000,ResponseTime,15.133897,123456789,System
409500.000000,Population,8.770835,123456789,A
409500.000000,Population,4.274218,123456789,B
409500.000000,Population,5.088407,123456789,P
409500.000000,Population,18.133472,123456789,System
409500.000000,Throughput,3.594611,123456789,A
409500.000000,Throughput,1.198200,123456789,B
409500.000000,Throughput,1.198200,123456789,P
409500.000000,Throughput,1.198195,123456789,System
409500.000000,Utilization,0.897757,123456789,A
409500.000000,Utilization,0.879292,123456789,B
409500.000000,Utilization,0.836595,123456789,P
409500.000000,Utilization,0.997987,123456789,System
409500.000000,WaitTime,2.190245,123456789,A
409500.000000,WaitTime,2.767201,123456789,B
409500.000000,WaitTime,3.548499,123456789,P
409750.000000,ResponseTime,2.439314,123456789,A
409750.000000,ResponseTime,3.567211,123456789,B
409750.000000,ResponseTime,4.246417,123456789,P
409750.000000,ResponseTime,15.131577,123456789,System
409750.000000,Population,8.768444,123456789,A
409750.000000,Population,4.274337,123456789,B
409750.000000,Population,5.088031,123456789,P
409750.000000,Population,18.130809,123456789,System
409750.000000,Throughput,3.594599,123456789,A
409750.000000,Throughput,1.198214,123456789,B
409750.000000,Throughput,1.198194,123456789,P
409750.000000,Throughput,1.198184,123456789,System
409750.000000,Utilization,0.897737,123456789,A
409750.000000,Utilization,0.879312,123456789,B
409750.000000,Utilization,0.836586,123456789,P
409750.000000,Utilization,0.997987,123456789,System
409750.000000,WaitTime,2.189570,123456789,A
409750.000000,WaitTime,2.767255,123456789,B
409750.000000,WaitTime,3.548211,123456789,P
410000.000000,ResponseTime,2.439437,123456789,A
410000.000000,ResponseTime,3.567716,123456789,B
410000.000000,ResponseTime,4.246068,123456789,P
410000.000000,ResponseTime,15.131888,123456789,System
410000.000000,Population,8.768863,123456789,A
410000.000000,Population,4.275011,123456789,B
410000.000000,Population,5.088114,123456789,P
410000.000000,Population,18.131992,123456789,System
410000.000000,Throughput,3.594622,123456789,A
410000.000000,Throughput,1.198224,123456789,B
410000.000000,Throughput,1.198163,123456789,P
410000.000000,Throughput,1.198159,123456789,System
410000.000000,Utilization,0.897756,123456789,A
410000.000000,Utilization,0.879319,123456789,B
410000.000000,Utilization,0.836590,123456789,P
410000.000000,Utilization,0.997984,123456789,System
410000.000000,WaitTime,2.189687,123456789,A
410000.000000,WaitTime,2.767743,123456789,B
410000.000000,WaitTime,3.547870,123456789,P
410250.000000,ResponseTime,2.439177,123456789,A
410250.000000,ResponseTime,3.567588,123456789,B
410250.000000,ResponseTime,4.250213,123456789,P
410250.000000,ResponseTime,15.135384,123456789,System
410250.000000,Population,8.768005,123456789,A
410250.000000,Population,4.274898,123456789,B
410250.000000,Population,5.092781,123456789,P
410250.000000,Population,18.135664,123456789,System
410250.000000,Throughput,3.594654,123456789,A
410250.000000,Throughput,1.198228,123456789,B
410250.000000,Throughput,1.198179,123456789,P
410250.000000,Throughput,1.198179,123456789,System
410250.000000,Utilization,0.897764,123456789,A
410250.000000,Utilization,0.879319,123456789,B
410250.000000,Utilization,0.836628,123456789,P
410250.000000,Utilization,0.997983,123456789,System
410250.000000,WaitTime,2.189428,123456789,A
410250.000000,WaitTime,2.767604,123456789,B
410250.000000,WaitTime,3.551982,123456789,P
410500.000000,ResponseTime,2.439211,123456789,A
410500.000000,ResponseTime,3.567659,123456789,B
410500.000000,ResponseTime,4.256473,123456789,P
410500.000000,ResponseTime,15.141550,123456789,System
410500.000000,Population,8.768691,123456789,A
410500.000000,Population,4.275266,123456789,B
410500.000000,Population,5.100913,123456789,P
410500.000000,Population,18.144911,123456789,System
410500.000000,Throughput,3.594857,123456789,A
410500.000000,Throughput,1.198302,123456789,B
410500.000000,Throughput,1.198261,123456789,P
410500.000000,Throughput,1.198251,123456789,System
410500.000000,Utilization,0.897811,123456789,A
410500.000000,Utilization,0.879339,123456789,B
410500.000000,Utilization,0.836727,123456789,P
410500.000000,Utilization,0.997986,123456789,System
410500.000000,WaitTime,2.189464,123456789,A
410500.000000,WaitTime,2.767684,123456789,B
410500.000000,WaitTime,3.558211,123456789,P
410750.000000,ResponseTime,2.438529,123456789,A
410750.000000,ResponseTime,3.568086,123456789,B
410750.000000,ResponseTime,4.256635,123456789,P
410750.000000,ResponseTime,15.140388,123456789,System
410750.000000,Population,8.766239,123456789,A
410750.000000,Population,4.275661,123456789,B
410750.000000,Population,5.100684,123456789,P
410750.000000,Population,18.142557,123456789,System
410750.000000,Throughput,3.594887,123456789,A
410750.000000,Throughput,1.198298,123456789,B
410750.000000,Throughput,1.198284,123456789,P
410750.000000,Throughput,1.198284,123456789,System
410750.000000,Utilization,0.897808,123456789,A
410750.000000,Utilization,0.879358,123456789,B
410750.000000,Utilization,0.836751,123456789,P
410750.000000,Utilization,0.997984,123456789,System
410750.000000,WaitTime,2.188783,123456789,A
410750.000000,WaitTime,2.768079,123456789,B
410750.000000,WaitTime,3.558351,123456789,P
411000.000000,ResponseTime,2.438230,123456789,A
411000.000000,ResponseTime,3.568338,123456789,B
411000.000000,ResponseTime,4.255393,123456789,P
411000.000000,ResponseTime,15.138320,123456789,System
411000.000000,Population,8.765733,123456789,A
411000.000000,Population,4.276076,123456789,B
411000.000000,Population,5.099297,123456789,P
411000.000000,Population,18.141111,123456789,System
411000.000000,Throughput,3.594956,123456789,A
411000.000000,Throughput,1.198338,123456789,B
411000.000000,Throughput,1.198314,123456789,P
411000.000000,Throughput,1.198302,123456789,System
411000.000000,Utilization,0.897821,123456789,A
411000.000000,Utilization,0.879377,123456789,B
411000.000000,Utilization,0.836722,123456789,P
411000.000000,Utilization,0.997988,123456789,System
411000.000000,WaitTime,2.188490,123456789,A
411000.000000,WaitTime,2.768315,123456789,B
411000.000000,WaitTime,3.557144,123456789,P
411250.000000,ResponseTime,2.439814,123456789,A
411250.000000,ResponseTime,3.568111,123456789,B
411250.000000,ResponseTime,4.258355,123456789,P
411250.000000,ResponseTime,15.145909,123456789,System
411250.000000,Population,8.771496,123456789,A
411250.000000,Population,4.275981,123456789,B
411250.000000,Population,5.103111,123456789,P
411250.000000,Population,18.150583,123456789,System
411250.000000,Throughput,3.595149,123456789,A
411250.000000,Throughput,1.198381,123456789,B
411250.000000,Throughput,1.198376,123456789,P
411250.000000,Throughput,1.198376,123456789,System
411250.000000,Utilization,0.897863,123456789,A
411250.000000,Utilization,0.879397,123456789,B
411250.000000,Utilization,0.836769,123456789,P
411250.000000,Utilization,0.997987,123456789,System
411250.000000,WaitTime,2.190072,123456789,A
411250.000000,WaitTime,2.768111,123456789,B
411250.000000,WaitTime,3.560104,123456789,P
411500.000000,ResponseTime,2.439720,123456789,A
411500.000000,ResponseTime,3.568164,123456789,B
411500.000000,ResponseTime,4.259371,123456789,P
411500.000000,ResponseTime,15.146708,123456789,System
411500.000000,Population,8.771429,123456789,A
411500.000000,Population,4.276204,123456789,B
411500.000000,Population,5.104450,123456789,P
411500.000000,Population,18.152084,123456789,System
411500.000000,Throughput,3.595239,123456789,A
411500.000000,Throughput,1.198416,123456789,B
411500.000000,Throughput,1.198403,123456789,P
411500.000000,Throughput,1.198401,123456789,System
411500.000000,Utilization,0.897859,123456789,A
411500.000000,Utilization,0.879407,123456789,B
411500.000000,Utilization,0.836836,123456789,P
411500.000000,Utilization,0.997990,123456789,System
411500.000000,WaitTime,2.189986,123456789,A
411500.000000,WaitTime,2.768183,123456789,B
411500.000000,WaitTime,3.561081,123456789,P
411750.000000,ResponseTime,2.439377,123456789,A
411750.000000,ResponseTime,3.568384,123456789,B
411750.000000,ResponseTime,4.258584,123456789,P
411750.000000,ResponseTime,15.145070,123456789,System
411750.000000,Population,8.770213,123456789,A
411750.000000,Population,4.276541,123456789,B
411750.000000,Population,5.103538,123456789,P
411750.000000,Population,18.150297,123456789,System
411750.000000,Throughput,3.595264,123456789,A
411750.000000,Throughput,1.198424,123456789,B
411750.000000,Throughput,1.198407,123456789,P
411750.000000,Throughput,1.198404,123456789,System
411750.000000,Utilization,0.897860,123456789,A
411750.000000,Utilization,0.879420,123456789,B
411750.000000,Utilization,0.836838,123456789,P
411750.000000,Utilization,0.997991,123456789,System
411750.000000,WaitTime,2.189643,123456789,A
411750.000000,WaitTime,2.768385,123456789,B
411750.000000,WaitTime,3.560296,123456789,P
412000.000000,ResponseTime,2.438621,123456789,A
412000.000000,ResponseTime,3.568415,123456789,B
412000.000000,ResponseTime,4.257531,123456789,P
412000.000000,ResponseTime,15.141852,123456789,System
412000.000000,Population,8.767704,123456789,A
412000.000000,Population,4.276666,123456789,B
