Time,Metric,Value,Batch,Component
210408.656742,thr,3.026039,153,A
211806.964260,rt,1.256548,154,A
211806.964260,wait,1.002057,154,A
211806.964260,util,0.744037,154,A
211806.964260,pop,3.673361,154,A
211806.964260,thr,2.929256,154,A
213178.847151,rt,4.006732,51,B
213178.847151,wait,3.183151,51,B
213178.847151,util,0.742461,51,B
213178.847151,pop,3.982709,51,B
213178.847151,thr,0.993192,51,B
213180.763786,rt,0.904385,155,A
213180.763786,wait,0.655562,155,A
213180.763786,util,0.742657,155,A
213180.763786,pop,2.699500,155,A
213180.763786,thr,2.981512,155,A
213181.396029,rt,2.309188,51,P
213181.396029,wait,1.616328,51,P
213181.396029,util,0.837560,51,P
213181.396029,pop,2.292743,51,P
213181.396029,thr,0.992923,51,P
213182.517925,rt,9.412247,51,System
213182.517925,pop,9.348515,51,System
213182.517925,util,0.985801,51,System
213182.517925,thr,0.992682,51,System
214551.309102,rt,1.029672,156,A
214551.309102,wait,0.785483,156,A
214551.309102,util,0.731557,156,A
214551.309102,pop,3.090041,156,A
214551.309102,thr,2.988591,156,A
215886.395414,rt,1.060625,157,A
215886.395414,wait,0.808809,157,A
215886.395414,util,0.770363,157,A
215886.395414,pop,3.238866,157,A
215886.395414,thr,3.067966,157,A
217258.743948,rt,3.856005,52,B
217258.743948,wait,3.058278,52,B
217258.743948,util,0.752797,52,B
217258.743948,pop,3.867394,52,B
217258.743948,thr,1.003947,52,B
217259.555186,rt,1.380662,158,A
217259.555186,wait,1.127898,158,A
217259.555186,util,0.753355,158,A
217259.555186,pop,4.115049,158,A
217259.555186,thr,2.982901,158,A
217260.566883,rt,2.051468,52,P
217260.566883,wait,1.355592,52,P
217260.566883,util,0.762065,52,P
217260.566883,pop,2.059873,52,P
217260.566883,thr,1.004126,52,P
217260.741650,rt,9.375879,52,System
217260.741650,pop,9.411186,52,System
217260.741650,util,0.982941,52,System
217260.741650,thr,1.004359,52,System
218549.621657,rt,1.467752,159,A
218549.621657,wait,1.217599,159,A
218549.621657,util,0.796309,159,A
218549.621657,pop,4.692157,159,A
218549.621657,thr,3.175030,159,A
219916.390416,rt,1.027505,160,A
219916.390416,wait,0.772099,160,A
219916.390416,util,0.763727,160,A
219916.390416,pop,3.050685,160,A
219916.390416,thr,2.996849,160,A
221292.853640,rt,4.298561,53,B
221292.853640,wait,3.485190,53,B
221292.853640,util,0.754377,53,B
221292.853640,pop,4.364271,53,B
221292.853640,thr,1.015342,53,B
221294.080967,rt,0.894389,161,A
221294.080967,wait,0.640208,161,A
221294.080967,util,0.754775,161,A
221294.080967,pop,2.654075,161,A
221294.080967,thr,2.973091,161,A
221295.064189,rt,2.311013,53,P
221295.064189,wait,1.617470,53,P
221295.064189,util,0.422542,53,P
221295.064189,pop,2.346232,53,P
221295.064189,thr,1.015244,53,P
221295.310882,rt,9.999329,53,System
221295.310882,pop,10.149254,53,System
221295.310882,util,0.985181,53,System
221295.310882,thr,1.015226,53,System
222678.605216,rt,1.028462,162,A
222678.605216,wait,0.771458,162,A
222678.605216,util,0.760382,162,A
222678.605216,pop,3.042750,162,A
222678.605216,thr,2.958417,162,A
224015.761632,rt,0.961769,163,A
224015.761632,wait,0.716063,163,A
224015.761632,util,0.753308,163,A
224015.761632,pop,2.951128,163,A
224015.761632,thr,3.063217,163,A
225378.920451,rt,4.315253,54,B
225378.920451,wait,3.505345,54,B
225378.920451,util,0.749024,54,B
225378.920451,pop,4.333112,54,B
225378.920451,thr,1.002431,54,B
225379.678909,rt,0.990624,164,A
225379.678909,wait,0.741241,164,A
225379.678909,util,0.749272,164,A
225379.678909,pop,2.974314,164,A
225379.678909,thr,3.003115,164,A
225382.199507,rt,2.301968,54,P
225382.199507,wait,1.606673,54,P
225382.199507,util,0.877380,54,P
225382.199507,pop,2.306872,54,P
225382.199507,thr,1.002169,54,P
225382.337116,rt,9.597650,54,System
225382.337116,pop,9.636853,54,System
225382.337116,util,0.989097,54,System
225382.337116,thr,1.002196,54,System
226746.000860,rt,1.129865,165,A
226746.000860,wait,0.871186,165,A
226746.000860,util,0.774315,165,A
226746.000860,pop,3.381825,165,A
226746.000860,thr,2.997829,165,A
228141.860748,rt,0.910766,166,A
228141.860748,wait,0.665801,166,A
228141.860748,util,0.719647,166,A
228141.860748,pop,2.675464,166,A
228141.860748,thr,2.934392,166,A
229416.677682,rt,4.354800,55,B
229416.677682,wait,3.562730,55,B
229416.677682,util,0.805267,55,B
229416.677682,pop,4.443514,55,B
229416.677682,thr,1.014425,55,B
229418.439389,rt,1.382574,167,A
229418.439389,wait,1.131420,167,A
229418.439389,util,0.805490,167,A
229418.439389,pop,4.434460,167,A
229418.439389,thr,3.208576,167,A
229424.273235,rt,2.907577,55,P
229424.273235,wait,2.198934,55,P
229424.273235,util,0.924714,55,P
229424.273235,pop,2.953144,55,P
229424.273235,thr,1.013341,55,P
229424.895222,rt,10.695383,55,System
229424.895222,pop,10.886165,55,System
229424.895222,util,0.989045,55,System
229424.895222,thr,1.013220,55,System
230745.430976,rt,1.026690,168,A
230745.430976,wait,0.777832,168,A
230745.430976,util,0.767159,168,A
230745.430976,pop,3.165808,168,A
230745.430976,thr,3.086681,168,A
232138.529339,rt,1.006826,169,A
232138.529339,wait,0.756882,169,A
232138.529339,util,0.734555,169,A
232138.529339,pop,2.958973,169,A
232138.529339,thr,2.940209,169,A
233525.792670,rt,3.342786,56,B
233525.792670,wait,2.550920,56,B
233525.792670,util,0.735065,56,B
233525.792670,pop,3.298259,56,B
233525.792670,thr,0.996808,56,B
233525.893632,rt,0.824236,170,A
233525.893632,wait,0.575226,170,A
233525.893632,util,0.735102,170,A
233525.893632,pop,2.433093,170,A
233525.893632,thr,2.952361,170,A
233527.844445,rt,2.282174,56,P
233527.844445,wait,1.569207,56,P
233527.844445,util,0.478426,56,P
233527.844445,pop,2.271081,56,P
233527.844445,thr,0.998155,56,P
233528.448968,rt,8.473303,56,System
233528.448968,pop,8.387715,56,System
233528.448968,util,0.991148,56,System
233528.448968,thr,0.998159,56,System
234900.861364,rt,0.927406,171,A
234900.861364,wait,0.677047,171,A
234900.861364,util,0.745892,171,A
234900.861364,pop,2.762781,171,A
234900.861364,thr,2.978979,171,A
236228.000756,rt,1.098563,172,A
236228.000756,wait,0.849041,172,A
236228.000756,util,0.769790,172,A
236228.000756,pop,3.390015,172,A
236228.000756,thr,3.086337,172,A
237575.765371,rt,4.210894,57,B
237575.765371,wait,3.414094,57,B
237575.765371,util,0.765145,57,B
237575.765371,pop,4.258636,57,B
237575.765371,thr,1.011365,57,B
237576.240601,rt,1.312841,173,A
237576.240601,wait,1.060959,173,A
237576.240601,util,0.765219,173,A
237576.240601,pop,3.988449,173,A
237576.240601,thr,3.038035,173,A
237576.381710,rt,2.444670,57,P
237576.381710,wait,1.743306,57,P
237576.381710,util,0.000000,57,P
237576.381710,pop,2.473274,57,P
237576.381710,thr,1.011723,57,P
237577.345741,rt,9.994575,57,System
237577.345741,pop,10.109354,57,System
237577.345741,util,0.981312,57,System
237577.345741,thr,1.011634,57,System
239012.506467,rt,0.803263,174,A
239012.506467,wait,0.557004,174,A
239012.506467,util,0.702218,174,A
239012.506467,pop,2.290704,174,A
239012.506467,thr,2.851840,174,A
240351.760457,rt,1.137434,175,A
240351.760457,wait,0.883229,175,A
240351.760457,util,0.781905,175,A
240351.760457,pop,3.541037,175,A
240351.760457,thr,3.058419,175,A
241736.979152,rt,3.903080,58,B
241736.979152,wait,3.103340,58,B
241736.979152,util,0.754426,58,B
241736.979152,pop,3.846214,58,B
241736.979152,thr,0.984328,58,B
241739.303857,rt,1.130992,176,A
241739.303857,wait,0.873911,176,A
241739.303857,util,0.754943,176,A
241739.303857,pop,3.279369,176,A
241739.303857,thr,2.951980,176,A
241740.791736,rt,1.982020,58,P
241740.791736,wait,1.297175,58,P
241740.791736,util,0.369365,58,P
241740.791736,pop,1.949866,58,P
241740.791736,thr,0.983573,58,P
241741.350744,rt,8.956299,58,System
241741.350744,pop,8.819498,58,System
241741.350744,util,0.979106,58,System
241741.350744,thr,0.983668,58,System
243084.952761,rt,1.145288,177,A
243084.952761,wait,0.889124,177,A
243084.952761,util,0.780949,177,A
243084.952761,pop,3.489827,177,A
243084.952761,thr,3.043885,177,A
244487.473776,rt,0.890964,178,A
244487.473776,wait,0.644702,178,A
244487.473776,util,0.717839,178,A
244487.473776,pop,2.597101,178,A
244487.473776,thr,2.920455,178,A
245832.057579,rt,3.746710,59,B
245832.057579,wait,2.948207,59,B
245832.057579,util,0.766980,59,B
245832.057579,pop,3.756281,59,B
245832.057579,thr,1.000225,59,B
245833.342790,rt,1.109032,179,A
245833.342790,wait,0.857509,179,A
245833.342790,util,0.767116,179,A
245833.342790,pop,3.383499,179,A
245833.342790,thr,3.043387,179,A
245840.516339,rt,2.373585,59,P
245840.516339,wait,1.686587,59,P
245840.516339,util,0.985328,59,P
245840.516339,pop,2.375848,59,P
245840.516339,thr,0.999091,59,P
245841.218923,rt,9.266318,59,System
245841.218923,pop,9.303736,59,System
245841.218923,util,0.983694,59,System
245841.218923,thr,0.999057,59,System
247183.373177,rt,0.915904,180,A
247183.373177,wait,0.670178,180,A
247183.373177,util,0.743611,180,A
247183.373177,pop,2.770424,180,A
247183.373177,thr,3.034006,180,A
248507.109566,rt,1.017623,181,A
248507.109566,wait,0.766837,181,A
248507.109566,util,0.775366,181,A
248507.109566,pop,3.146379,181,A
248507.109566,thr,3.094272,181,A
249883.239438,rt,3.893489,60,B
249883.239438,wait,3.089829,60,B
249883.239438,util,0.759390,60,B
249883.239438,pop,3.921792,60,B
249883.239438,thr,1.011063,60,B
249883.573170,rt,1.159902,182,A
249883.573170,wait,0.904869,182,A
249883.573170,util,0.759403,182,A
249883.573170,pop,3.453201,182,A
249883.573170,thr,2.975742,182,A
249887.278638,rt,2.210432,60,P
249887.278638,wait,1.517156,60,P
249887.278638,util,0.985958,60,P
249887.278638,pop,2.232656,60,P
249887.278638,thr,1.012167,60,P
249888.203962,rt,9.196866,60,System
249888.203962,pop,9.260576,60,System
249888.203962,util,0.987865,60,System
249888.203962,thr,1.012111,60,System
251253.757489,rt,0.914492,183,A
251253.757489,wait,0.662340,183,A
251253.757489,util,0.753191,183,A
251253.757489,pop,2.731875,183,A
251253.757489,thr,2.989379,183,A
252634.548662,rt,1.073582,184,A
252634.548662,wait,0.829709,184,A
252634.548662,util,0.724103,184,A
252634.548662,pop,3.187347,184,A
252634.548662,thr,2.966415,184,A
253992.609875,rt,3.808305,61,B
253992.609875,wait,3.001491,61,B
253992.609875,util,0.766469,61,B
253992.609875,pop,3.794533,61,B
253992.609875,thr,0.996746,61,B
253994.686570,rt,0.978989,185,A
253994.686570,wait,0.724420,185,A
253994.686570,util,0.766715,185,A
253994.686570,pop,2.951164,185,A
253994.686570,thr,3.011459,185,A
253996.397752,rt,2.637880,61,P
253996.397752,wait,1.913970,61,P
253996.397752,util,0.975181,61,P
253996.397752,pop,2.628946,61,P
253996.397752,thr,0.996807,61,P
253996.673731,rt,9.413330,61,System
253996.673731,pop,9.377314,61,System
253996.673731,util,0.987095,61,System
253996.673731,thr,0.996965,61,System
255317.586724,rt,1.069449,186,A
255317.586724,wait,0.820070,186,A
255317.586724,util,0.771190,186,A
255317.586724,pop,3.304380,186,A
255317.586724,thr,3.096228,186,A
256673.646214,rt,0.995097,187,A
256673.646214,wait,0.747161,187,A
256673.646214,util,0.749888,187,A
256673.646214,pop,3.014668,187,A
256673.646214,thr,3.020516,187,A
257977.441507,rt,3.283548,62,B
257977.441507,wait,2.510181,62,B
257977.441507,util,0.777952,62,B
257977.441507,pop,3.374421,62,B
257977.441507,thr,1.027898,62,B
257979.674397,rt,1.105190,188,A
257979.674397,wait,0.856894,188,A
257979.674397,util,0.778333,188,A
257979.674397,pop,3.460512,188,A
257979.674397,thr,3.136226,188,A
257981.537165,rt,2.330991,62,P
257981.537165,wait,1.634527,62,P
257981.537165,util,0.991557,62,P
257981.537165,pop,2.395546,62,P
257981.537165,thr,1.027818,62,P
257982.402261,rt,8.784392,62,System
257982.402261,pop,9.026071,62,System
257982.402261,util,0.986566,62,System
257982.402261,thr,1.027667,62,System
259363.375475,rt,1.014978,189,A
259363.375475,wait,0.765208,189,A
259363.375475,util,0.739318,189,A
259363.375475,pop,3.002340,189,A
259363.375475,thr,2.960177,189,A
260717.475559,rt,1.158271,190,A
260717.475559,wait,0.902706,190,A
260717.475559,util,0.772663,190,A
260717.475559,pop,3.501254,190,A
260717.475559,thr,3.024887,190,A
262123.692208,rt,0.989418,191,A
262123.692208,wait,0.734372,191,A
262123.692208,util,0.743789,191,A
262123.692208,pop,2.884575,191,A
262123.692208,thr,2.912780,191,A
262125.220414,rt,3.593133,63,B
262125.220414,wait,2.791435,63,B
262125.220414,util,0.934806,63,B
262125.220414,pop,3.556365,63,B
262125.220414,thr,0.987516,63,B
262128.724204,rt,2.186168,63,P
262128.724204,wait,1.492098,63,P
262128.724204,util,0.666146,63,P
262128.724204,pop,2.159312,63,P
262128.724204,thr,0.987657,63,P
262128.926258,rt,8.943196,63,System
262128.926258,pop,8.848362,63,System
262128.926258,util,0.984718,63,System
262128.926258,thr,0.987815,63,System
263473.798102,rt,1.109248,192,A
263473.798102,wait,0.855519,192,A
263473.798102,util,0.767949,192,A
263473.798102,pop,3.359999,192,A
263473.798102,thr,3.033836,192,A
264887.152993,rt,1.003710,193,A
264887.152993,wait,0.746884,193,A
264887.152993,util,0.744255,193,A
264887.152993,pop,2.908775,193,A
264887.152993,thr,2.898069,193,A
266262.570408,rt,3.269607,64,B
266262.570408,wait,2.478382,64,B
266262.570408,util,0.723247,64,B
266262.570408,pop,3.227654,64,B
266262.570408,thr,0.990006,64,B
266265.054553,rt,0.898400,194,A
266265.054553,wait,0.655187,194,A
266265.054553,util,0.724011,194,A
266265.054553,pop,2.678688,194,A
266265.054553,thr,2.972636,194,A
266267.756003,rt,2.408958,64,P
266267.756003,wait,1.707097,64,P
266267.756003,util,0.862313,64,P
266267.756003,pop,2.384702,64,P
266267.756003,thr,0.989603,64,P
266267.983897,rt,8.689441,64,System
266267.983897,pop,8.585400,64,System
266267.983897,util,0.983511,64,System
266267.983897,thr,0.989597,64,System
267589.458799,rt,1.062689,195,A
267589.458799,wait,0.815592,195,A
267589.458799,util,0.763110,195,A
267589.458799,pop,3.278147,195,A
267589.458799,thr,3.092711,195,A
268999.093823,rt,0.849168,196,A
268999.093823,wait,0.601528,196,A
268999.093823,util,0.719670,196,A
268999.093823,pop,2.467687,196,A
268999.093823,thr,2.905717,196,A
270311.781267,rt,4.049805,65,B
270311.781267,wait,3.248364,65,B
270311.781267,util,0.788948,65,B
270311.781267,pop,4.095869,65,B
270311.781267,thr,1.011555,65,B
270318.120182,rt,1.125795,197,A
270318.120182,wait,0.871686,197,A
270318.120182,util,0.789901,197,A
270318.120182,pop,3.502499,197,A
270318.120182,thr,3.105321,197,A
270325.547410,rt,2.354894,65,P
270325.547410,wait,1.654779,65,P
270325.547410,util,0.758807,65,P
270325.547410,pop,2.390617,65,P
270325.547410,thr,1.009416,65,P
270325.618761,rt,9.425547,65,System
270325.618761,pop,9.547748,65,System
270325.618761,util,0.990866,65,System
270325.618761,thr,1.009455,65,System
271692.370866,rt,1.091425,198,A
271692.370866,wait,0.844866,198,A
271692.370866,util,0.733799,198,A
271692.370866,pop,3.245925,198,A
271692.370866,thr,2.980533,198,A
273025.426035,rt,1.039328,199,A
273025.426035,wait,0.788464,199,A
273025.426035,util,0.771389,199,A
273025.426035,pop,3.196454,199,A
273025.426035,thr,3.072641,199,A
274419.880559,rt,3.995260,66,B
274419.880559,wait,3.186453,66,B
274419.880559,util,0.696429,66,B
274419.880559,pop,3.985524,66,B
274419.880559,thr,0.997055,66,B
274424.847442,rt,0.871113,200,A
274424.847442,wait,0.633182,200,A
274424.847442,util,0.697501,200,A
274424.847442,pop,2.561805,200,A
274424.847442,thr,2.926924,200,A
274429.419449,rt,2.586058,66,P
274429.419449,wait,1.875106,66,P
274429.419449,util,0.641151,66,P
274429.419449,pop,2.568066,66,P
274429.419449,thr,0.998082,66,P
274429.576426,rt,9.598306,66,System
274429.576426,pop,9.560205,66,System
274429.576426,util,0.978352,66,System
274429.576426,thr,0.998061,66,System
275801.653248,rt,0.896857,201,A
275801.653248,wait,0.647008,201,A
275801.653248,util,0.741083,201,A
275801.653248,pop,2.650695,201,A
275801.653248,thr,2.975002,201,A
277175.786646,rt,0.861566,202,A
277175.786646,wait,0.617679,202,A
277175.786646,util,0.727477,202,A
277175.786646,pop,2.570167,202,A
277175.786646,thr,2.980788,202,A
278568.577662,rt,4.069590,67,B
278568.577662,wait,3.265349,67,B
278568.577662,util,0.739850,67,B
278568.577662,pop,4.043134,67,B
278568.577662,thr,0.987298,67,B
278570.343475,rt,0.982954,203,A
278570.343475,wait,0.731021,203,A
278570.343475,util,0.739280,203,A
278570.343475,pop,2.884574,203,A
278570.343475,thr,2.937134,203,A
278579.370265,rt,2.193324,67,P
278579.370265,wait,1.501495,67,P
278579.370265,util,0.572995,67,P
278579.370265,pop,2.167324,67,P
278579.370265,thr,0.987000,67,P
278579.401837,rt,8.999014,67,System
278579.401837,pop,8.926209,67,System
278579.401837,util,0.982444,67,System
278579.401837,thr,0.987029,67,System
280022.001905,rt,0.658780,204,A
280022.001905,wait,0.420981,204,A
280022.001905,util,0.671146,204,A
280022.001905,pop,1.859239,204,A
280022.001905,thr,2.821600,204,A
281451.355370,rt,0.825383,205,A
281451.355370,wait,0.570677,205,A
281451.355370,util,0.730223,205,A
281451.355370,pop,2.368188,205,A
281451.355370,thr,2.865631,205,A
282805.596658,rt,4.085241,68,B
282805.596658,wait,3.264076,68,B
282805.596658,util,0.757806,68,B
282805.596658,pop,3.920667,68,B
282805.596658,thr,0.966717,68,B
282809.447855,rt,0.969655,206,A
282809.447855,wait,0.718257,206,A
282809.447855,util,0.758430,206,A
282809.447855,pop,2.923440,206,A
282809.447855,thr,3.015995,206,A
282811.612107,rt,2.131093,68,P
282811.612107,wait,1.435263,68,P
282811.612107,util,0.665133,68,P
282811.612107,pop,2.051505,68,P
282811.612107,thr,0.967809,68,P
282811.952306,rt,8.674030,68,System
282811.952306,pop,8.331598,68,System
282811.952306,util,0.982785,68,System
282811.952306,thr,0.967738,68,System
284117.078247,rt,1.229824,207,A
284117.078247,wait,0.977305,207,A
284117.078247,util,0.789803,207,A
284117.078247,pop,3.848381,207,A
284117.078247,thr,3.132384,207,A
285505.745735,rt,0.835204,208,A
285505.745735,wait,0.595372,208,A
285505.745735,util,0.708505,208,A
285505.745735,pop,2.470888,208,A
285505.745735,thr,2.949590,208,A
286865.857541,rt,3.421658,69,B
286865.857541,wait,2.622211,69,B
286865.857541,util,0.746110,69,B
286865.857541,pop,3.453112,69,B
286865.857541,thr,1.008802,69,B
286867.498146,rt,0.935733,209,A
286867.498146,wait,0.687371,209,A
286867.498146,util,0.745775,209,A
286867.498146,pop,2.806084,209,A
286867.498146,thr,3.007889,209,A
286868.594564,rt,2.383375,69,P
286868.594564,wait,1.684676,69,P
286868.594564,util,0.785534,69,P
286868.594564,pop,2.409200,69,P
286868.594564,thr,1.009617,69,P
286869.217124,rt,8.811553,69,System
286869.217124,pop,8.892034,69,System
286869.217124,util,0.990678,69,System
286869.217124,thr,1.009547,69,System
288291.551425,rt,0.942423,210,A
288291.551425,wait,0.697237,210,A
288291.551425,util,0.705114,210,A
288291.551425,pop,2.710512,210,A
288291.551425,thr,2.876297,210,A
289647.241079,rt,0.866116,211,A
289647.241079,wait,0.625436,211,A
289647.241079,util,0.727175,211,A
289647.241079,pop,2.616829,211,A
289647.241079,thr,3.021340,211,A
291011.056421,rt,4.143980,70,B
291011.056421,wait,3.324071,70,B
291011.056421,util,0.741109,70,B
291011.056421,pop,4.093486,70,B
291011.056421,thr,0.988131,70,B
291013.923709,rt,1.004615,212,A
291013.923709,wait,0.757056,212,A
291013.923709,util,0.741886,212,A
291013.923709,pop,3.010751,212,A
291013.923709,thr,2.997038,212,A
291020.335973,rt,2.633115,70,P
291020.335973,wait,1.929013,70,P
291020.335973,util,0.647567,70,P
291020.335973,pop,2.605280,70,P
291020.335973,thr,0.986574,70,P
291020.423675,rt,9.584663,70,System
291020.423675,pop,9.470916,70,System
291020.423675,util,0.983821,70,System
291020.423675,thr,0.986701,70,System
292370.676543,rt,0.820956,213,A
292370.676543,wait,0.580866,213,A
292370.676543,util,0.724935,213,A
292370.676543,pop,2.478405,213,A
292370.676543,thr,3.018973,213,A
293736.292945,rt,1.078700,214,A
293736.292945,wait,0.823836,214,A
293736.292945,util,0.764644,214,A
293736.292945,pop,3.236017,214,A
293736.292945,thr,2.999378,214,A
295078.271689,rt,4.390653,71,B
295078.271689,wait,3.584604,71,B
295078.271689,util,0.737672,71,B
295078.271689,pop,4.422103,71,B
295078.271689,thr,1.007077,71,B
295079.359110,rt,0.886477,215,A
295079.359110,wait,0.644457,215,A
295079.359110,util,0.737343,215,A
295079.359110,pop,2.701560,215,A
295079.359110,thr,3.049738,215,A
295081.006199,rt,2.311803,71,P
295081.006199,wait,1.622993,71,P
295081.006199,util,0.976634,71,P
295081.006199,pop,2.321409,71,P
295081.006199,thr,1.008700,71,P
295081.341458,rt,9.490429,71,System
295081.341458,pop,9.557086,71,System
295081.341458,util,0.988152,71,System
295081.341458,thr,1.008639,71,System
296396.566986,rt,1.297221,216,A
296396.566986,wait,1.048042,216,A
296396.566986,util,0.774829,216,A
296396.566986,pop,4.033828,216,A
296396.566986,thr,3.109608,216,A
297832.621034,rt,0.908936,217,A
297832.621034,wait,0.655211,217,A
297832.621034,util,0.724461,217,A
297832.621034,pop,2.594088,217,A
297832.621034,thr,2.852260,217,A
299205.242916,rt,4.353143,72,B
299205.242916,wait,3.546185,72,B
299205.242916,util,0.749285,72,B
299205.242916,pop,4.319475,72,B
299205.242916,thr,0.992495,72,B
299207.566754,rt,0.982065,218,A
299207.566754,wait,0.730160,218,A
299207.566754,util,0.749791,218,A
299207.566754,pop,2.924067,218,A
299207.566754,thr,2.979027,218,A
299210.159999,rt,2.414672,72,P
299210.159999,wait,1.720082,72,P
299210.159999,util,0.996347,72,P
299210.159999,pop,2.396781,72,P
299210.159999,thr,0.991971,72,P
299210.566491,rt,9.956115,72,System
299210.566491,pop,9.878629,72,System
299210.566491,util,0.986171,72,System
299210.566491,thr,0.991954,72,System
300616.548793,rt,0.937715,219,A
300616.548793,wait,0.686387,219,A
300616.548793,util,0.730324,219,A
300616.548793,pop,2.725649,219,A
300616.548793,thr,2.907063,219,A
302102.305862,rt,0.759608,220,A
302102.305862,wait,0.511130,220,A
302102.305862,util,0.686653,220,A
302102.305862,pop,2.105282,220,A
302102.305862,thr,2.756844,220,A
303439.390228,rt,3.405806,73,B
303439.390228,wait,2.613697,73,B
303439.390228,util,0.771286,73,B
303439.390228,pop,3.295487,73,B
303439.390228,thr,0.967373,73,B
303439.665314,rt,1.198560,221,A
303439.665314,wait,0.946070,221,A
303439.665314,util,0.771249,221,A
303439.665314,pop,3.656980,221,A
303439.665314,thr,3.062752,221,A
303441.557915,rt,2.194346,73,P
303441.557915,wait,1.490940,73,P
303441.557915,util,0.563357,73,P
303441.557915,pop,2.121914,73,P
303441.557915,thr,0.968002,73,P
303441.810228,rt,8.493982,73,System
303441.810228,pop,8.221048,73,System
303441.810228,util,0.975316,73,System
303441.810228,thr,0.968037,73,System
304854.542779,rt,0.983647,222,A
304854.542779,wait,0.730881,222,A
304854.542779,util,0.731601,222,A
304854.542779,pop,2.847424,222,A
304854.542779,thr,2.894950,222,A
306217.729509,rt,1.067429,223,A
306217.729509,wait,0.817343,223,A
306217.729509,util,0.752964,223,A
306217.729509,pop,3.218250,223,A
306217.729509,thr,3.004724,223,A
307623.923637,rt,3.704627,74,B
307623.923637,wait,2.924617,74,B
307623.923637,util,0.743544,74,B
307623.923637,pop,3.626892,74,B
307623.923637,thr,0.978843,74,B
307629.514826,rt,1.090833,224,A
307629.514826,wait,0.834411,224,A
307629.514826,util,0.744390,224,A
307629.514826,pop,3.176522,224,A
307629.514826,thr,2.901291,224,A
307635.398975,rt,2.375610,74,P
307635.398975,wait,1.658589,74,P
307635.398975,util,0.929195,74,P
307635.398975,pop,2.327240,74,P
307635.398975,thr,0.976670,74,P
307636.296681,rt,9.220329,74,System
307636.296681,pop,9.051225,74,System
307636.296681,util,0.979422,74,System
307636.296681,thr,0.976520,74,System
308998.226976,rt,1.177894,225,A
308998.226976,wait,0.930786,225,A
308998.226976,util,0.737426,225,A
308998.226976,pop,3.498607,225,A
308998.226976,thr,2.992594,225,A
310358.905613,rt,1.053273,226,A
310358.905613,wait,0.803976,226,A
310358.905613,util,0.750180,226,A
310358.905613,pop,3.170610,226,A
310358.905613,thr,3.010263,226,A
311682.877990,rt,0.831190,227,A
311682.877990,wait,0.586413,227,A
311682.877990,util,0.756756,227,A
311682.877990,pop,2.569763,227,A
311682.877990,thr,3.093720,227,A
311684.572961,rt,3.901898,75,B
311684.572961,wait,3.100645,75,B
311684.572961,util,0.000000,75,B
311684.572961,pop,3.933204,75,B
311684.572961,thr,1.008706,75,B
311685.038506,rt,2.410110,75,P
311685.038506,wait,1.703208,75,P
311685.038506,util,0.092141,75,P
311685.038506,pop,2.428506,75,P
311685.038506,thr,1.011448,75,P
311685.138787,rt,9.378206,75,System
311685.138787,pop,9.433949,75,System
311685.138787,util,0.986314,75,System
311685.138787,thr,1.011647,75,System
313078.483561,rt,1.144308,228,A
313078.483561,wait,0.894966,228,A
313078.483561,util,0.731712,228,A
313078.483561,pop,3.358372,228,A
313078.483561,thr,2.934927,228,A
314439.952958,rt,0.977079,229,A
314439.952958,wait,0.730414,229,A
314439.952958,util,0.743326,229,A
314439.952958,pop,2.943702,229,A
314439.952958,thr,3.008514,229,A
315929.351566,rt,3.284726,76,B
315929.351566,wait,2.497436,76,B
315929.351566,util,0.681671,76,B
315929.351566,pop,3.168746,76,B
315929.351566,thr,0.964950,76,B
315932.760133,rt,0.784610,230,A
315932.760133,wait,0.535747,230,A
315932.760133,util,0.681625,230,A
315932.760133,pop,2.148462,230,A
315932.760133,thr,2.743824,230,A
315934.443214,rt,2.224665,76,P
315934.443214,wait,1.514938,76,P
315934.443214,util,0.899164,76,P
315934.443214,pop,2.144415,76,P
315934.443214,thr,0.963900,76,P
315935.082822,rt,8.415495,76,System
315935.082822,pop,8.114282,76,System
315935.082822,util,0.977038,76,System
315935.082822,thr,0.963777,76,System
317275.736524,rt,0.980190,231,A
317275.736524,wait,0.733364,231,A
317275.736524,util,0.753226,231,A
317275.736524,pop,2.990599,231,A
317275.736524,thr,3.049942,231,A
318648.525507,rt,1.036104,232,A
318648.525507,wait,0.791536,232,A
318648.525507,util,0.729599,232,A
318648.525507,pop,3.091431,232,A
318648.525507,thr,2.983707,232,A
319925.379415,rt,1.248649,233,A
319925.379415,wait,1.000990,233,A
319925.379415,util,0.794015,233,A
319925.379415,pop,4.003937,233,A
319925.379415,thr,3.207885,233,A
319929.559602,rt,5.274670,77,B
319929.559602,wait,4.458568,77,B
319929.559602,util,0.803765,77,B
319929.559602,pop,5.424056,77,B
319929.559602,thr,1.023947,77,B
319930.847092,rt,3.060929,77,P
319930.847092,wait,2.348360,77,P
319930.847092,util,0.844807,77,P
319930.847092,pop,3.137073,77,P
319930.847092,thr,1.024921,77,P
319931.035814,rt,11.600391,77,System
319931.035814,pop,11.920465,77,System
319931.035814,util,0.987880,77,System
319931.035814,thr,1.025037,77,System
321276.979708,rt,0.956776,234,A
321276.979708,wait,0.703999,234,A
321276.979708,util,0.767671,234,A
321276.979708,pop,2.909847,234,A
321276.979708,thr,3.030482,234,A
322579.993482,rt,1.406070,235,A
